mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
1.8443436123214718,2.899827805334018,-1.055484193012546,1.7313329280564573e-17,8.086147380305482e-17,LuminalA-up,ENSG00000256377.6,ENSG00000256377,AC009509.1,16.092258347361717
4.155692950183566,5.2103626065520565,-1.0546696563684907,8.997324522956714e-20,4.837829932780062e-19,LuminalA-up,ENSG00000241769.7,ENSG00000241769,LINC00893,18.315349402727627
1.229138006919846,2.28379491106083,-1.0546569041409841,3.049790839419452e-17,1.3980988640227031e-16,LuminalA-up,ENSG00000185031.6,ENSG00000185031,SLC2A3P2,15.854462117158715
4.211331101777664,5.265306277318284,-1.0539751755406197,3.464317517197691e-09,9.094918795149327e-09,LuminalA-up,ENSG00000163075.13,ENSG00000163075,CFAP221,8.041201174222927
2.797643474600246,3.8513537478317588,-1.0537102732315127,3.7344688764456797e-19,1.93806156894967e-18,LuminalA-up,ENSG00000225264.3,ENSG00000225264,ZNRF2P2,17.71263243026236
1.2960430897792372,2.349575923932504,-1.0535328341532668,2.170924874859028e-15,8.833382107947878e-15,LuminalA-up,ENSG00000283288.1,ENSG00000283288,SMIM33,14.053872982765405
3.0031454896148353,4.056504557489572,-1.0533590678747369,2.456375333804766e-12,8.131315543070883e-12,LuminalA-up,ENSG00000232545.1,ENSG00000232545,AC253536.3,11.089839185417409
8.695270112591155,9.748456804403876,-1.053186691812721,6.247263389358557e-11,1.868882363331538e-10,LuminalA-up,ENSG00000163898.10,ENSG00000163898,LIPH,9.728418034396366
3.5144533149421653,4.567014181722042,-1.052560866779877,3.854024686876508e-22,2.391464411405045e-21,LuminalA-up,ENSG00000266258.1,ENSG00000266258,LINC01909,20.621336077700406
7.123758133844626,8.176217830580025,-1.0524596967353999,2.6006040488197086e-25,1.9602484307721303e-24,LuminalA-up,ENSG00000262454.4,ENSG00000262454,MIR193BHG,23.707688885135173
3.6325261850492176,4.684975855667142,-1.0524496706179245,2.465751454870216e-20,1.3736411628261531e-19,LuminalA-up,ENSG00000278987.1,ENSG00000278987,AL031009.1,18.86212670349041
10.135384053613489,11.187667433652907,-1.0522833800394178,9.038450557357901e-29,8.427506611478077e-28,LuminalA-up,ENSG00000155906.19,ENSG00000155906,RMND1,27.074300898097725
2.1079750297680477,3.160232583778939,-1.0522575540108914,1.3452883251660547e-17,6.314810903174087e-17,LuminalA-up,ENSG00000118094.12,ENSG00000118094,TREH,16.199639649849367
